tatripid,log_time,stop_name,stop_id,route_id,direction,scheduled_start_date,scheduled_start_time,actual_arrival_time,scheduled_arrival_time
9145,2023-12-15T14:36,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,14:20,14:37,14:35
8862,2023-12-15T14:34,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,13:50,14:38,14:38
9639,2023-12-15T14:37,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,14:19,14:38,14:33
6806,2023-12-15T14:38,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,14:10,14:39,14:39
7440,2023-12-15T14:38,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,13:26,14:39,14:25
7575,2023-12-15T14:38,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,13:55,14:39,14:32
5941,2023-12-15T14:39,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,14:17,14:40,14:35
10677,2023-12-15T14:39,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,14:30,14:40,14:35
5942,2023-12-15T14:39,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,14:37,14:41,20:13
9051,2023-12-15T14:40,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,14:26,14:41,14:34
10904,2023-12-15T14:40,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,14:16,14:42,14:38
6522,2023-12-15T14:40,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,14:11,14:42,14:32
7441,2023-12-15T14:41,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,13:44,14:42,14:43
7442,2023-12-15T14:42,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,13:59,14:43,14:43
9430,2023-12-15T14:42,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,14:32,14:43,14:39
6022,2023-12-15T14:42,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,14:04,14:43,14:42
6023,2023-12-15T14:43,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,14:17,14:44,14:46
6020,2023-12-15T14:43,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,13:49,14:45,14:40
6806,2023-12-15T14:44,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,14:10,14:45,14:45
5941,2023-12-15T14:44,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,14:17,14:45,14:41
6522,2023-12-15T14:44,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,14:11,14:46,14:39
10728,2023-12-15T14:45,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,14:12,14:46,14:33
9429,2023-12-15T14:45,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,14:27,14:46,14:40
10471,2023-12-15T14:46,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,14:24,14:47,14:46
9431,2023-12-15T14:46,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,14:42,14:47,18:47
9432,2023-12-15T14:47,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,14:45,14:48,08:33
7442,2023-12-15T14:47,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,13:59,14:48,14:49
9053,2023-12-15T14:47,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,14:42,14:48,14:50
6523,2023-12-15T14:47,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,14:19,14:48,14:37
6022,2023-12-15T14:49,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,14:04,14:50,14:47
9051,2023-12-15T14:51,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,14:26,14:52,14:44
9433,2023-12-15T14:51,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,14:49,14:52,11:27
5943,2023-12-15T14:52,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,14:53,14:53,21:23
9434,2023-12-15T14:51,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,14:57,14:57,07:57
10906,2023-12-15T14:52,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,14:31,14:53,14:53
6023,2023-12-15T14:52,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,14:17,14:53,14:53
9433,2023-12-15T14:52,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,14:49,14:53,14:56
6523,2023-12-15T14:52,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,14:19,14:53,14:44
6024,2023-12-15T14:52,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,14:19,14:55,14:57
10729,2023-12-15T14:54,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,14:34,14:55,14:50
9540,2023-12-15T14:54,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,14:37,14:55,14:48
2103,2023-12-15T14:54,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,14:02,14:55,14:55
9432,2023-12-15T14:56,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,14:45,14:56,14:52
10678,2023-12-15T14:55,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,14:50,14:56,14:55
9431,2023-12-15T14:55,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,14:42,14:56,14:49
7442,2023-12-15T14:56,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,13:59,14:57,14:58
6526,2023-12-15T14:57,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,14:39,14:57,14:57
9434,2023-12-15T14:56,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,14:57,14:57,15:04
5942,2023-12-15T14:56,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,14:37,14:58,14:50
9053,2023-12-15T14:56,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,14:42,14:58,14:59
6022,2023-12-15T14:56,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,14:04,14:58,14:55
9051,2023-12-15T14:56,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,14:26,14:59,14:51
9641,2023-12-15T14:57,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,14:42,14:59,14:51
9435,2023-12-15T14:56,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,15:00,15:00,08:07
10728,2023-12-15T14:59,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,14:12,15:00,14:45
6525,2023-12-15T14:59,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,14:31,15:01,14:52
6024,2023-12-15T15:00,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,14:19,15:00,15:02
6807,2023-12-15T15:00,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,14:24,15:00,14:54
6025,2023-12-15T15:00,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,14:32,15:02,15:01
10475,2023-12-15T15:01,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,14:39,15:01,15:01
6023,2023-12-15T15:01,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,14:17,15:02,15:02
10729,2023-12-15T15:02,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,14:34,15:03,14:55
6526,2023-12-15T15:02,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,14:39,15:04,15:04
7443,2023-12-15T15:02,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,14:14,15:04,14:54
9432,2023-12-15T15:02,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,14:45,15:05,14:58
5942,2023-12-15T15:02,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,14:37,15:05,14:56
9053,2023-12-15T15:02,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,14:42,15:05,15:06
9056,2023-12-15T15:02,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,14:57,15:06,15:05
9435,2023-12-15T15:02,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,15:00,15:06,15:07
6525,2023-12-15T15:02,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,14:31,15:07,14:59
6807,2023-12-15T15:02,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,14:24,15:07,15:00
6025,2023-12-15T15:07,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,14:32,15:07,15:08
9641,2023-12-15T15:07,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,14:42,15:08,14:55
8864,2023-12-15T15:07,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,14:15,15:08,15:03
10679,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,15:05,15:09,15:10
7443,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,14:14,15:10,14:59
6024,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,14:19,15:10,15:10
5943,2023-12-15T15:08,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,14:53,15:11,15:11
6810,2023-12-15T15:08,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,14:39,15:11,15:09
9147,2023-12-15T15:08,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,14:55,15:12,15:10
11648,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,69,INBOUND,2023-12-15,14:00,15:12,15:13
7444,2023-12-15T15:08,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,14:29,15:13,15:13
9541,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,15:02,15:13,15:13
9436,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,15:04,15:13,11:17
9435,2023-12-15T15:08,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,15:00,15:13,15:13
1910,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,14:27,15:13,14:54
5944,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,15:08,15:14,17:49
9056,2023-12-15T15:08,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,14:57,15:15,15:14
10910,2023-12-15T15:08,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,14:46,15:16,15:08
10729,2023-12-15T15:08,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,14:34,15:16,15:07
6026,2023-12-15T15:08,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,14:34,15:16,15:12
5943,2023-12-15T15:08,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,14:53,15:17,15:17
6027,2023-12-15T15:08,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,14:47,15:17,15:16
6025,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,14:32,15:17,15:17
9222,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,13:56,15:17,15:07
6810,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,14:39,15:17,15:15
7443,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,14:14,15:18,15:07
9437,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,15:12,15:18,08:00
11648,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,69,INBOUND,2023-12-15,14:00,15:18,15:19
7444,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,14:29,15:19,15:19
7576,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,14:27,15:19,15:04
9058,2023-12-15T15:08,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,15:12,15:20,15:18
9436,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,15:04,15:20,15:11
2105,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,14:30,15:22,15:22
9438,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,15:15,15:22,07:15
9056,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,14:57,15:22,15:21
6026,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,14:34,15:22,15:17
9222,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,13:56,15:23,15:13
10912,2023-12-15T15:08,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,15:01,15:23,15:23
6528,2023-12-15T15:08,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,14:51,15:24,15:12
6527,2023-12-15T15:08,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,14:49,15:24,15:08
6529,2023-12-15T15:08,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,15:04,15:24,15:22
9437,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,15:12,15:24,15:18
6027,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,14:47,15:25,15:23
6531,2023-12-15T15:03,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,15:08,15:25,15:30
5945,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,15:23,15:25,17:22
6530,2023-12-15T15:08,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,15:07,15:26,15:28
9440,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,15:27,15:27,22:56
7444,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,14:29,15:28,15:28
6811,2023-12-15T15:08,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,14:54,15:28,15:24
9438,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,15:15,15:29,15:22
9058,2023-12-15T15:08,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,15:12,15:29,15:28
6026,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,14:34,15:29,15:25
6028,2023-12-15T15:08,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,14:49,15:30,15:27
6527,2023-12-15T15:08,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,14:49,15:30,15:15
6529,2023-12-15T15:08,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,15:04,15:30,15:29
9441,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,15:30,15:30,16:34
6528,2023-12-15T15:08,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,14:51,15:31,15:19
10484,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,15:07,15:32,15:30
6531,2023-12-15T15:03,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,15:08,15:32,15:37
8866,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,14:35,15:32,15:23
6027,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,14:47,15:33,15:32
6530,2023-12-15T15:08,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,15:07,15:33,15:35
9440,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,15:27,15:33,15:33
9442,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,15:34,15:34,20:54
5944,2023-12-15T15:08,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,15:08,15:34,15:27
9060,2023-12-15T15:08,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,15:27,15:35,15:35
10731,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,15:10,15:35,15:26
6811,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,14:54,15:35,15:30
9438,2023-12-15T15:08,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,15:15,15:36,15:28
6028,2023-12-15T15:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,14:49,15:36,15:32
9058,2023-12-15T15:08,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,15:12,15:36,15:35
9441,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,15:30,15:37,15:37
9542,2023-12-15T15:08,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,15:27,15:38,15:38
